posting_id,label_group,Precision@1,Recall@1,Precision@3,Recall@3,Precision@5,Recall@5,Precision@10,Recall@10,AP
train_97924430,1482076270,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_1919356562,169556674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1055608488,1740805730,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.1429
train_4189619250,1740805730,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.1429
train_3561748876,1740805730,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.1429
train_4194983712,1242072980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3848404146,398912201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2671703356,3106075278,1.0,1.0,0.3333,0.5,0.4,1.0,0.2,1.0,0.75
train_2332344243,3603330933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1731815347,3230965030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_790083043,4016150250,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1055548891,2419783705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1579528040,513750353,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_987687397,952489020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1861860217,3721047951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1420228920,1529681595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4064246493,4057376991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_324722145,2172278652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2281665183,1794985909,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_4071737082,1747224090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1380848373,882339384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1039971953,1918908464,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.1538
train_1423119969,994676122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2884528116,2798695572,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2149687414,1167470544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4049723728,3740972720,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.125,0.125
train_1714629975,4205847335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1252383802,3979974014,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_2669144444,121462973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1764635954,3436957620,1.0,1.0,1.0,1.0,0.6,0.75,0.3,0.75,0.75
train_2704346682,587285122,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.625,0.625
train_2029562141,2923575090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2880774929,4225771503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_195139947,1943450976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3038515231,3663192276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2599598513,3096249186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2075082651,2896259765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1514682148,565368573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4247942030,2514727778,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8571,0.8571
train_1202677477,2514727778,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8571,0.8571
train_583797223,402149138,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_631881912,402149138,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_2649777791,3566010337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2190579573,1207189719,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.75,0.75
train_3256559642,1268201436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3657202018,2868855077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4014998707,3409054654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2166943512,2543306391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_144600023,3073207032,1.0,1.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.25
train_389511343,576861546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2407448416,4128338861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_824406050,820152861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_480894425,954571849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2959850456,612656235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_85695123,3325028206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_190111315,4017558054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3727530453,1983461975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2467863001,2084449125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1187740025,2878821825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1909423994,3159010476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2324551157,3871844281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_656385918,3042440575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1112442005,98248312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2202623017,3102703783,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_3565772490,3102703783,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_2618541852,4283975118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2716241557,3945349451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4047555989,3064334528,0.0,0.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0417
train_2526410039,3545922522,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0
train_1711378466,3545922522,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0
train_2945621379,3545922522,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0
train_725313284,3545922522,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0
train_3156880273,2050805990,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.4,0.4
train_1042647890,1061259172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3061658398,1216969735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1700897367,4250826106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3330613611,218585879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3062601533,3279753630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1949988059,1708803254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3032242203,1958573404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3711719094,3351860123,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_2356097542,1998513801,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1989512110,3729011877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1805142235,1802766193,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1389058325,2536363889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3372308803,2676142212,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0714
train_3750841713,1495001297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_64753959,3360568994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1470506083,2423781234,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_449589705,2995692757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2890561395,3163966185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_550102947,321895430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1072427985,1862772245,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_3579302795,1862772245,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_126355496,2106621791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_36947311,4125584341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_309428459,2294899207,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3333,0.3333
train_3088193012,3542515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1257621306,1676141224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2508755959,3649788315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4247501822,3624452617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_546884193,2525132749,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_1563345821,2673709910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3190426289,1083712068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_527094653,1201602115,1.0,1.0,0.3333,0.3333,0.2,0.2,0.2,0.2,0.0481
train_2932373363,667973873,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_3045435390,4044841445,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_2491924537,4099296199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1569930350,2077239619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_544056532,3926100920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3978637766,1963142010,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.6364
train_2761508353,3027964121,1.0,1.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.25
train_985270715,4284476680,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_3565860518,2565281804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_532627371,2582177193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_475516319,2247838038,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1
train_780863295,2890017245,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_1527680237,812087588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_818478179,2468784460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_84581024,2155265340,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_3285563951,2155265340,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_888469911,4027213125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1659227489,661566022,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1358561112,1332066608,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_3383937433,1332066608,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_748415307,3680806664,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_3360989004,1628069327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4117879162,597742640,0.0,0.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0238
train_2689605755,787574364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3412310048,2722321616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4081709283,829820311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2827804475,2176043810,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_182034939,515853114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2849221953,3421505420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3919969537,2405654609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4137909102,2780208804,1.0,1.0,1.0,1.0,0.6,0.75,0.4,1.0,0.9167
train_2528996600,750789077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_77947208,2166850477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2425427582,3246242698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_687993678,303264333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3133294037,1065450055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3137659164,4053302241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2797951236,320370773,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1640708897,3699136547,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1848200917,4219322690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3812226225,428131366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1208869417,2123332638,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3,0.1429
train_1187841016,867342872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1294572856,153855523,1.0,1.0,0.3333,0.5,0.2,0.5,0.2,1.0,0.6111
train_2859895264,676426694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_81352027,622438098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_159388135,2158041311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2584877774,3992876821,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1459333617,2240027280,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_2707731344,2999794436,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0323
train_2917591627,1322490187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3710260761,1364967438,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3,0.3
train_3657119757,2757017010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_385800853,935310583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_762769874,502970099,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3,0.25
train_1116093912,2078847577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1940632631,2141357515,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_3010742042,1809363506,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.4667
train_2844550622,3627976242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3723855717,2435179429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2667985975,3952236600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_899344728,2122866562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1374193074,994676122,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.02
train_4149851899,1296916779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1819580980,2146268420,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1877141758,2252321213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_663948849,3000450056,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_1351078306,3000450056,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_2312670997,3000450056,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_4262738264,9958453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1556735360,3359758769,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2878253542,189762378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_890569082,1824498665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2887145594,392699942,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1429,0.1429
train_3617277197,392699942,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1429,0.1429
train_694399511,2125663942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4226238351,1983866339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2246793715,2461124242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3856469748,73294293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1507109924,2220139984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1539663884,2026186704,1.0,1.0,0.3333,0.5,0.2,0.5,0.2,1.0,0.6667
train_2899704227,1089805460,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.1818
train_1558565526,4028536224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_147039179,1660385294,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2507414927,4145938299,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1217335117,1267258212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3650486590,2445973643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2055538634,370040925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1288895609,3795623063,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1004591235,3551572849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2915487188,3345932867,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2933308440,2941395933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1658366434,2765719381,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1032419711,3762672947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_421816105,3141936314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1827480785,3325028206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2188846652,411986394,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.8,0.8
train_3656685075,3484476637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1271861682,2183454261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3065290614,2998314427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2531151627,1035128795,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0909
train_3513028143,1518645034,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.3333,0.3333
train_878780296,1513007525,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_3136708270,1747901200,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1535476339,1060282905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1203924371,1509111404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2429643966,4013626432,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_2923692531,628894289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3140563840,978062057,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4545
train_2291298539,1777801694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2295727473,3441662386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2704763742,1969720046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3760839674,1905943612,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.1667
train_3912094864,1905943612,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.1667
train_592611428,2824936287,0.0,0.0,0.3333,0.3333,0.2,0.25,0.1,0.25,0.125
train_3099437730,1153639624,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3157944729,3945594352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1520289828,692289450,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.2,0.2
train_1323351146,2885113223,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.125,0.125
train_1763922059,3833583666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4074037333,2165908155,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_1189949692,750079332,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_3787136840,553594330,0.0,0.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.1667
train_1309576111,74599871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1601991592,3142856809,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.3333,0.2778
train_3957743951,3142856809,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.3333,0.2778
train_23663822,4054467630,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.1389
train_1717656388,2556152111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3281762896,74647675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2506439736,1391434368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3572562586,2093032547,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.4286,0.4286
train_3298276808,3052742033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2971251485,496226082,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2710511017,1690930588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3599713514,4089988204,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2438414511,240066037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_863602133,1170528859,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2083787513,343893984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1718278667,3101340758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3166922592,1099725405,0.0,0.0,0.3333,0.3333,0.4,0.4,0.2,0.2,0.0758
train_2964045127,2362252012,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.3333,0.3333
train_779520769,1012631413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3623718303,2837299277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_319335895,300437540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3108984297,2699450457,1.0,1.0,0.6667,0.6667,0.6,0.6,0.3,0.4286,0.3929
train_1854141549,1887467014,1.0,1.0,0.3333,0.3333,0.4,0.4,0.2,0.4,0.3
train_3087797817,1887467014,1.0,1.0,0.3333,0.3333,0.4,0.4,0.2,0.4,0.3
train_812396702,807353588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2599690731,4187918248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2150689456,815481787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_948199342,4017558054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2899198428,2935245097,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_16606995,3375013614,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1030565775,2544564577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_704708073,4166869640,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1942209644,2476932715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3749955502,1088754866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2345031110,4209365826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3243285417,1405010425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1807239115,3255648285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1613478705,4253839258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4074879430,3835400583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4017496923,1931100589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1429797156,1349792162,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.4,0.4
train_1048665527,1349792162,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.4,0.4
train_1821908796,1247415713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_472671248,470720459,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_952343981,1575763518,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.1775
train_1869153780,239563261,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3681087630,46210744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4267778918,756519905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1837965443,1226500780,0.0,0.0,0.3333,0.3333,0.2,0.2,0.5,0.5,0.0772
train_2812442440,2184791415,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_376093582,1457218288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_204765486,2718759617,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7273
train_3519658145,36603442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_407527097,3832837786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_531532892,2521766346,1.0,1.0,0.3333,0.5,0.2,0.5,0.2,1.0,0.6429
train_3344630314,812554707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_550664468,4194093104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3668378158,1449419742,0.0,0.0,0.3333,1.0,0.2,1.0,0.1,1.0,0.3333
train_4223688912,2079060966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2278982039,793278077,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
