row_id,image,image_path,crop_path,true_label,x1,y1,x2,y2,yolo_label,yolo_class_id,yolo_conf,det_score,used_fallback_full_image,num_detections
362,f95949e4756c0f4bc1373529263c72fa.jpg,E:\study\DoAnPython\project\data\raw\train_images\f95949e4756c0f4bc1373529263c72fa.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000362_f95949e4756c0f4bc1373529263c72fa.jpg,2937525435,0,0,315,403,refrigerator,72,0.5597725510597229,0.47274650697448445,False,2
363,852b167576a74fcfba7f1a999071d7cb.jpg,E:\study\DoAnPython\project\data\raw\train_images\852b167576a74fcfba7f1a999071d7cb.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000363_852b167576a74fcfba7f1a999071d7cb.jpg,1142038310,326,327,632,633,umbrella,25,0.9640260934829712,0.42778657898306843,False,9
364,406111f6b8d116843237f7730cfe315a.jpg,E:\study\DoAnPython\project\data\raw\train_images\406111f6b8d116843237f7730cfe315a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000364_406111f6b8d116843237f7730cfe315a.jpg,554012954,123,68,299,529,person,0,0.9267951250076294,0.38321246592641245,False,2
365,85fd4c010873ff981324eb84edb40dbf.jpg,E:\study\DoAnPython\project\data\raw\train_images\85fd4c010873ff981324eb84edb40dbf.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000365_85fd4c010873ff981324eb84edb40dbf.jpg,3489985175,35,501,456,981,person,0,0.9158545136451721,0.3734928923595481,False,5
366,d588172d39b7073ad638674f9b626400.jpg,E:\study\DoAnPython\project\data\raw\train_images\d588172d39b7073ad638674f9b626400.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000366_d588172d39b7073ad638674f9b626400.jpg,3438676696,509,323,695,738,book,73,0.43318161368370056,0.10949014906771382,False,2
367,fad5471e86affddc66de2cd24fffefcc.jpg,E:\study\DoAnPython\project\data\raw\train_images\fad5471e86affddc66de2cd24fffefcc.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000367_fad5471e86affddc66de2cd24fffefcc.jpg,1788366724,0,189,379,542,cup,41,0.8289165496826172,0.43879156575808864,False,1
368,e072db2a69d8179c5df9a3d5f978fbb2.jpg,E:\study\DoAnPython\project\data\raw\train_images\e072db2a69d8179c5df9a3d5f978fbb2.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000368_e072db2a69d8179c5df9a3d5f978fbb2.jpg,1171455572,15,110,319,640,person,0,0.8894889950752258,0.5265553753440486,False,6
369,d4f68c360a221aea357e3f1cffadb987.jpg,E:\study\DoAnPython\project\data\raw\train_images\d4f68c360a221aea357e3f1cffadb987.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000369_d4f68c360a221aea357e3f1cffadb987.jpg,875469028,327,255,509,445,stop sign,11,0.5723899602890015,0.14144081893475816,False,1
370,5646f62c7848bb7714ad4386059aee63.jpg,E:\study\DoAnPython\project\data\raw\train_images\5646f62c7848bb7714ad4386059aee63.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000370_5646f62c7848bb7714ad4386059aee63.jpg,1513007525,447,212,514,428,book,73,0.2848449945449829,0.04995901771522586,False,1
371,423d1c69b827bfa86b341e5b2a2630a6.jpg,E:\study\DoAnPython\project\data\raw\train_images\423d1c69b827bfa86b341e5b2a2630a6.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000371_423d1c69b827bfa86b341e5b2a2630a6.jpg,4113632339,0,0,1024,1024,full_image,-1,0.0,0.0,True,0
372,14dd34ab5fa57f18b5b580ad1e8e63ac.jpg,E:\study\DoAnPython\project\data\raw\train_images\14dd34ab5fa57f18b5b580ad1e8e63ac.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000372_14dd34ab5fa57f18b5b580ad1e8e63ac.jpg,4014703453,228,29,409,640,person,0,0.8936620354652405,0.4375470429855417,False,2
373,7c3e0ea86b8fda229d9b9d036103e8e9.jpg,E:\study\DoAnPython\project\data\raw\train_images\7c3e0ea86b8fda229d9b9d036103e8e9.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000373_7c3e0ea86b8fda229d9b9d036103e8e9.jpg,4192123820,0,0,800,800,dining table,60,0.751963198184967,0.7339861171795709,False,10
374,3bb3b97c0d006ee8fac1611053f1c380.jpg,E:\study\DoAnPython\project\data\raw\train_images\3bb3b97c0d006ee8fac1611053f1c380.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000374_3bb3b97c0d006ee8fac1611053f1c380.jpg,1188436229,509,52,935,529,toilet,61,0.7747287750244141,0.3244883752921378,False,5
375,2188aed1c8cb103a96fd4e086ec3c99f.jpg,E:\study\DoAnPython\project\data\raw\train_images\2188aed1c8cb103a96fd4e086ec3c99f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000375_2188aed1c8cb103a96fd4e086ec3c99f.jpg,995464269,214,263,400,520,cell phone,67,0.33390524983406067,0.07474436298927851,False,2
376,9884f19bc5b3044a8b111d26b8ee8421.jpg,E:\study\DoAnPython\project\data\raw\train_images\9884f19bc5b3044a8b111d26b8ee8421.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000376_9884f19bc5b3044a8b111d26b8ee8421.jpg,449372701,180,252,257,367,cat,15,0.5205046534538269,0.0942666586507883,False,4
377,5df58f1a3575b047fa4061950a882796.jpg,E:\study\DoAnPython\project\data\raw\train_images\5df58f1a3575b047fa4061950a882796.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000377_5df58f1a3575b047fa4061950a882796.jpg,3275397345,278,230,466,466,person,0,0.9334433674812317,0.40513108257533786,False,1
378,a1f49dae303ace6fc11e5d63c8ed6613.jpg,E:\study\DoAnPython\project\data\raw\train_images\a1f49dae303ace6fc11e5d63c8ed6613.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000378_a1f49dae303ace6fc11e5d63c8ed6613.jpg,449938131,155,193,524,606,stop sign,11,0.5960444211959839,0.3000492724467411,False,4
379,c04f1825cfb94014daa4dc7f5a3d9605.jpg,E:\study\DoAnPython\project\data\raw\train_images\c04f1825cfb94014daa4dc7f5a3d9605.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000379_c04f1825cfb94014daa4dc7f5a3d9605.jpg,2986160770,48,289,1016,654,book,73,0.7671938538551331,0.4133740175490603,False,6
380,bb5a1b59b16bebc4f1cc99acb9d037ff.jpg,E:\study\DoAnPython\project\data\raw\train_images\bb5a1b59b16bebc4f1cc99acb9d037ff.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000380_bb5a1b59b16bebc4f1cc99acb9d037ff.jpg,3586500603,0,0,640,640,full_image,-1,0.0,0.0,True,0
381,3513ba86cd3866be8d87d29760bf7f88.jpg,E:\study\DoAnPython\project\data\raw\train_images\3513ba86cd3866be8d87d29760bf7f88.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000381_3513ba86cd3866be8d87d29760bf7f88.jpg,3614664104,0,0,640,640,full_image,-1,0.0,0.0,True,0
382,dcf0892583d895f324cf8572c8ca4865.jpg,E:\study\DoAnPython\project\data\raw\train_images\dcf0892583d895f324cf8572c8ca4865.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000382_dcf0892583d895f324cf8572c8ca4865.jpg,2097181150,646,54,986,527,refrigerator,72,0.4752231240272522,0.1728516023099804,False,4
383,02f6bfd27f2bd4682a01a9c2a8121f18.jpg,E:\study\DoAnPython\project\data\raw\train_images\02f6bfd27f2bd4682a01a9c2a8121f18.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000383_02f6bfd27f2bd4682a01a9c2a8121f18.jpg,3641991970,36,0,262,501,person,0,0.8477181196212769,0.5422228522447372,False,2
384,133bc0babbcefd126c3ff97e3df104a6.jpg,E:\study\DoAnPython\project\data\raw\train_images\133bc0babbcefd126c3ff97e3df104a6.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000384_133bc0babbcefd126c3ff97e3df104a6.jpg,772732976,0,313,330,493,couch,57,0.6811699271202087,0.22491873224681583,False,11
385,2864d5dc8463ffa650565241bfecfd1f.jpg,E:\study\DoAnPython\project\data\raw\train_images\2864d5dc8463ffa650565241bfecfd1f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000385_2864d5dc8463ffa650565241bfecfd1f.jpg,2914861469,402,62,637,527,person,0,0.9036750793457031,0.27112717049836815,False,14
386,ad6931f0c1f5078dfe9b449a17a8f296.jpg,E:\study\DoAnPython\project\data\raw\train_images\ad6931f0c1f5078dfe9b449a17a8f296.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000386_ad6931f0c1f5078dfe9b449a17a8f296.jpg,3241294453,114,28,538,530,person,0,0.8486997485160828,0.5682182375790675,False,3
387,2452b245229e775e81f73017f3ef2b6d.jpg,E:\study\DoAnPython\project\data\raw\train_images\2452b245229e775e81f73017f3ef2b6d.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000387_2452b245229e775e81f73017f3ef2b6d.jpg,4027213125,292,77,500,191,book,73,0.37600424885749817,0.08424935333996199,False,1
388,59a43c4e1a8e9e0755b87d03de1d0cdf.jpg,E:\study\DoAnPython\project\data\raw\train_images\59a43c4e1a8e9e0755b87d03de1d0cdf.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000388_59a43c4e1a8e9e0755b87d03de1d0cdf.jpg,3316586937,50,522,444,932,person,0,0.37558141350746155,0.14006719550914953,False,3
389,69ecb704e7ce71422ecbbaed2c74db61.jpg,E:\study\DoAnPython\project\data\raw\train_images\69ecb704e7ce71422ecbbaed2c74db61.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000389_69ecb704e7ce71422ecbbaed2c74db61.jpg,2684150012,321,386,527,940,bottle,39,0.9342731833457947,0.28661974189796496,False,3
390,955f27b36a4ead41943045a8ba761610.jpg,E:\study\DoAnPython\project\data\raw\train_images\955f27b36a4ead41943045a8ba761610.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000390_955f27b36a4ead41943045a8ba761610.jpg,1103215281,23,0,168,175,cake,55,0.6298257112503052,0.31428239882538167,False,20
391,2850a7d0c2238047ad84190b90ec34bd.jpg,E:\study\DoAnPython\project\data\raw\train_images\2850a7d0c2238047ad84190b90ec34bd.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000391_2850a7d0c2238047ad84190b90ec34bd.jpg,1680934077,498,0,916,517,traffic light,9,0.34107500314712524,0.14611898144831156,False,1
392,95d4010230fb6f6579dd7e9310a2228d.jpg,E:\study\DoAnPython\project\data\raw\train_images\95d4010230fb6f6579dd7e9310a2228d.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000392_95d4010230fb6f6579dd7e9310a2228d.jpg,3027798817,632,401,933,693,cup,41,0.6734643578529358,0.18552445731935965,False,10
393,68211da715f84fd26f6aea0dae7b3f99.jpg,E:\study\DoAnPython\project\data\raw\train_images\68211da715f84fd26f6aea0dae7b3f99.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000393_68211da715f84fd26f6aea0dae7b3f99.jpg,2327998759,0,0,640,640,full_image,-1,0.0,0.0,True,0
394,2e1d741769b5966f8695dd5bca138faf.jpg,E:\study\DoAnPython\project\data\raw\train_images\2e1d741769b5966f8695dd5bca138faf.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000394_2e1d741769b5966f8695dd5bca138faf.jpg,3406405726,0,0,650,650,full_image,-1,0.0,0.0,True,0
395,1cf6b506e86ca452a8368233121a37f1.jpg,E:\study\DoAnPython\project\data\raw\train_images\1cf6b506e86ca452a8368233121a37f1.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000395_1cf6b506e86ca452a8368233121a37f1.jpg,4235023965,226,0,364,447,person,0,0.8851439356803894,0.46886564842963196,False,2
396,5652d82625695eb9f2d54a954482ba57.jpg,E:\study\DoAnPython\project\data\raw\train_images\5652d82625695eb9f2d54a954482ba57.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000396_5652d82625695eb9f2d54a954482ba57.jpg,2814469339,15,270,406,439,knife,43,0.2560596764087677,0.08732654761840332,False,3
397,9a305fe5fc83c741bee41db477bfb7ce.jpg,E:\study\DoAnPython\project\data\raw\train_images\9a305fe5fc83c741bee41db477bfb7ce.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000397_9a305fe5fc83c741bee41db477bfb7ce.jpg,3432834136,255,110,377,510,vase,75,0.3091723918914795,0.09948202741652264,False,2
398,df5b8d2f661fc9e957cb32af1900c869.jpg,E:\study\DoAnPython\project\data\raw\train_images\df5b8d2f661fc9e957cb32af1900c869.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000398_df5b8d2f661fc9e957cb32af1900c869.jpg,1941461708,0,0,360,307,laptop,63,0.7822577953338623,0.3471094685284492,False,9
399,5bf56736d6f8a3a000616a94258cae52.jpg,E:\study\DoAnPython\project\data\raw\train_images\5bf56736d6f8a3a000616a94258cae52.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000399_5bf56736d6f8a3a000616a94258cae52.jpg,2937525435,152,112,500,605,book,73,0.3210798501968384,0.19304727820382658,False,3
400,02028b38792911a6084948d05155b7f6.jpg,E:\study\DoAnPython\project\data\raw\train_images\02028b38792911a6084948d05155b7f6.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000400_02028b38792911a6084948d05155b7f6.jpg,3395604817,155,406,209,747,toothbrush,79,0.7309443354606628,0.09895004352084642,False,19
401,28056181fa2ce14fd1c4b0c47c535097.jpg,E:\study\DoAnPython\project\data\raw\train_images\28056181fa2ce14fd1c4b0c47c535097.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000401_28056181fa2ce14fd1c4b0c47c535097.jpg,4254541203,0,0,181,175,bed,59,0.414536714553833,0.09976338043649637,False,5
402,92ec081f10a7b43ac516d4813dbb72d2.jpg,E:\study\DoAnPython\project\data\raw\train_images\92ec081f10a7b43ac516d4813dbb72d2.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000402_92ec081f10a7b43ac516d4813dbb72d2.jpg,3158431280,0,108,312,526,person,0,0.9191977381706238,0.4850857323310933,False,7
403,c9dc272432b05dbed488d8d5c18595db.jpg,E:\study\DoAnPython\project\data\raw\train_images\c9dc272432b05dbed488d8d5c18595db.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000403_c9dc272432b05dbed488d8d5c18595db.jpg,3156823611,134,49,353,529,person,0,0.9423413872718811,0.44304081765224007,False,2
404,8017c108b742a8a37cadc2d656665d72.jpg,E:\study\DoAnPython\project\data\raw\train_images\8017c108b742a8a37cadc2d656665d72.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000404_8017c108b742a8a37cadc2d656665d72.jpg,191430859,0,69,640,575,dining table,60,0.5087831616401672,0.43292868708568094,False,4
405,bf9a89d382c4f9eb7b44d6664c3ea442.jpg,E:\study\DoAnPython\project\data\raw\train_images\bf9a89d382c4f9eb7b44d6664c3ea442.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000405_bf9a89d382c4f9eb7b44d6664c3ea442.jpg,2752809601,146,119,493,530,person,0,0.3613373637199402,0.19805994161262475,False,2
406,1de1911838bab02cfe8926d805388c9b.jpg,E:\study\DoAnPython\project\data\raw\train_images\1de1911838bab02cfe8926d805388c9b.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000406_1de1911838bab02cfe8926d805388c9b.jpg,98248312,146,97,486,439,scissors,76,0.38814181089401245,0.24608068368164132,False,1
407,d1e67da7de2cc481c18a965b21cbf3eb.jpg,E:\study\DoAnPython\project\data\raw\train_images\d1e67da7de2cc481c18a965b21cbf3eb.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000407_d1e67da7de2cc481c18a965b21cbf3eb.jpg,841480588,225,0,407,218,person,0,0.7462422251701355,0.21978469636528175,False,20
408,68a15e4ba6cdf3462b6d8512f9fa2b0f.jpg,E:\study\DoAnPython\project\data\raw\train_images\68a15e4ba6cdf3462b6d8512f9fa2b0f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000408_68a15e4ba6cdf3462b6d8512f9fa2b0f.jpg,3003147195,0,0,337,640,person,0,0.8107686638832092,0.5588268183931162,False,4
409,e6f099b4765e52efe455471655c3aa25.jpg,E:\study\DoAnPython\project\data\raw\train_images\e6f099b4765e52efe455471655c3aa25.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000409_e6f099b4765e52efe455471655c3aa25.jpg,107191748,27,8,174,174,potted plant,58,0.7962979078292847,0.18072417242159933,False,4
410,760bdd8d6169ed0dc1afa08e8e0eed78.jpg,E:\study\DoAnPython\project\data\raw\train_images\760bdd8d6169ed0dc1afa08e8e0eed78.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000410_760bdd8d6169ed0dc1afa08e8e0eed78.jpg,4184214313,461,0,1024,1024,person,0,0.7643483281135559,0.5397238542378475,False,5
411,1d145d5dfc6ad3eb9ea2eecdfaa63c89.jpg,E:\study\DoAnPython\project\data\raw\train_images\1d145d5dfc6ad3eb9ea2eecdfaa63c89.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000411_1d145d5dfc6ad3eb9ea2eecdfaa63c89.jpg,2666117259,130,0,893,981,person,0,0.2797384560108185,0.22305798266851037,False,4
412,5814799d33842a8750374115bbccb4e4.jpg,E:\study\DoAnPython\project\data\raw\train_images\5814799d33842a8750374115bbccb4e4.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000412_5814799d33842a8750374115bbccb4e4.jpg,3452117553,0,0,1024,1024,full_image,-1,0.0,0.0,True,0
413,f615069181c261cf29bb89c7c6076667.jpg,E:\study\DoAnPython\project\data\raw\train_images\f615069181c261cf29bb89c7c6076667.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000413_f615069181c261cf29bb89c7c6076667.jpg,3213608540,568,265,909,521,person,0,0.6128153800964355,0.16437955841584814,False,4
414,c337c9066ab226b60cb823272e93b77b.jpg,E:\study\DoAnPython\project\data\raw\train_images\c337c9066ab226b60cb823272e93b77b.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000414_c337c9066ab226b60cb823272e93b77b.jpg,2843799921,0,241,800,692,remote,65,0.5231854915618896,0.3762584501145148,False,1
415,a733a0ccc1e536593c7ab5014111479a.jpg,E:\study\DoAnPython\project\data\raw\train_images\a733a0ccc1e536593c7ab5014111479a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000415_a733a0ccc1e536593c7ab5014111479a.jpg,324843646,31,176,368,443,person,0,0.49411195516586304,0.25880341051772815,False,1
416,f6ba4d71daeb9c088fbe5ca633e21509.jpg,E:\study\DoAnPython\project\data\raw\train_images\f6ba4d71daeb9c088fbe5ca633e21509.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000416_f6ba4d71daeb9c088fbe5ca633e21509.jpg,3596008611,114,420,569,617,person,0,0.8460682034492493,0.3678079638797484,False,4
417,d2bbffef8fa237300a6e5079ecb8cebd.jpg,E:\study\DoAnPython\project\data\raw\train_images\d2bbffef8fa237300a6e5079ecb8cebd.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000417_d2bbffef8fa237300a6e5079ecb8cebd.jpg,1039754812,215,0,689,1013,person,0,0.779872477054596,0.49135518521250815,False,13
418,40a6992d9f3420eaa46632070c4f840b.jpg,E:\study\DoAnPython\project\data\raw\train_images\40a6992d9f3420eaa46632070c4f840b.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000418_40a6992d9f3420eaa46632070c4f840b.jpg,2338925518,513,0,905,1000,bottle,39,0.764094889163971,0.45003307883907157,False,6
419,ca20b144fe307823877302883822d3ba.jpg,E:\study\DoAnPython\project\data\raw\train_images\ca20b144fe307823877302883822d3ba.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000419_ca20b144fe307823877302883822d3ba.jpg,2905783318,76,36,468,489,toothbrush,79,0.49058976769447327,0.1875470636317373,False,5
420,1726c8e3636dc1dbecd62d0968c004d3.jpg,E:\study\DoAnPython\project\data\raw\train_images\1726c8e3636dc1dbecd62d0968c004d3.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000420_1726c8e3636dc1dbecd62d0968c004d3.jpg,4008307904,277,260,421,577,person,0,0.8348736763000488,0.2593607187762756,False,4
421,ece7f40568be92b290af15f9c3cd3cef.jpg,E:\study\DoAnPython\project\data\raw\train_images\ece7f40568be92b290af15f9c3cd3cef.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000421_ece7f40568be92b290af15f9c3cd3cef.jpg,3361632985,0,0,544,544,full_image,-1,0.0,0.0,True,0
422,6bbc625c01512edb1028f3ea65772714.jpg,E:\study\DoAnPython\project\data\raw\train_images\6bbc625c01512edb1028f3ea65772714.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000422_6bbc625c01512edb1028f3ea65772714.jpg,1790182175,0,3,690,698,bed,59,0.5921040177345276,0.5468488816008101,False,2
423,f08c575873d6d31183d9e27995d73f22.jpg,E:\study\DoAnPython\project\data\raw\train_images\f08c575873d6d31183d9e27995d73f22.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000423_f08c575873d6d31183d9e27995d73f22.jpg,159351600,109,0,640,498,bed,59,0.42391595244407654,0.32402219886140515,False,2
424,3ec183c88030da51117c2fb943d46e65.jpg,E:\study\DoAnPython\project\data\raw\train_images\3ec183c88030da51117c2fb943d46e65.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000424_3ec183c88030da51117c2fb943d46e65.jpg,4195021957,807,727,956,877,clock,74,0.7691453099250793,0.1047803530605749,False,5
425,d5f4a300f110242763985adf80e92326.jpg,E:\study\DoAnPython\project\data\raw\train_images\d5f4a300f110242763985adf80e92326.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000425_d5f4a300f110242763985adf80e92326.jpg,3155105749,7,116,305,640,person,0,0.8730901479721069,0.5006607731366265,False,2
426,c009b98db88cf28e18174c4e5f3dbb04.jpg,E:\study\DoAnPython\project\data\raw\train_images\c009b98db88cf28e18174c4e5f3dbb04.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000426_c009b98db88cf28e18174c4e5f3dbb04.jpg,2246482215,39,0,542,640,person,0,0.7765324711799622,0.6528808522790086,False,4
427,23751bf36d8bf3bb5bd783356e39650e.jpg,E:\study\DoAnPython\project\data\raw\train_images\23751bf36d8bf3bb5bd783356e39650e.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000427_23751bf36d8bf3bb5bd783356e39650e.jpg,4291905065,172,135,330,556,bottle,39,0.9094806909561157,0.3418477655045843,False,2
428,d52a51b51f8f23fee9c01a91c9b2417c.jpg,E:\study\DoAnPython\project\data\raw\train_images\d52a51b51f8f23fee9c01a91c9b2417c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000428_d52a51b51f8f23fee9c01a91c9b2417c.jpg,3857129077,110,128,640,489,book,73,0.4822404980659485,0.30621719104408035,False,3
429,41877aacaf89fbed33f8fef9eccbcd22.jpg,E:\study\DoAnPython\project\data\raw\train_images\41877aacaf89fbed33f8fef9eccbcd22.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000429_41877aacaf89fbed33f8fef9eccbcd22.jpg,821583868,218,64,750,526,surfboard,37,0.644024670124054,0.40079474265343823,False,4
